,#label,#id,sentence_length,characters_per_word,syllables_per_word,text_length,noun_phrases_per_sent,tree_height,sub_clauses_per_sent,sents_with_verb_as_root,sents_with_nouns_as_root,POS_verbs,POS_aux_verbs,POS_nouns,POS_adjectives,POS_punctuations,POS_determiners,POS_pronouns,POS_conjunctions,POS_numerales,POS_adpositions,ttr,lexical_complexity_score,verbs_in_sentence,pronouns_per_sentence,articles_per_sentence,count_of_discourse_markers,semantic_similarity_nouns,semantic_similarity_verbs,"semantic_similarity_adjectives
"
179,0.0,miniklexi_179,8.090909,5.460674,1.831461,89,2.272727,3.818182,0.0,0.363636,0.0,0.157303,0.078652,0.224719,0.078652,0.063158,0.134831,0.022472,0.022472,0.16853900000000002,0.089888,0.693182,7.536865,1.272727,0.181818,0.363636,0.545455,0.15069200000000002,0.464145,0.133903
180,0.0,miniklexi_180,5.517241,4.925,1.78125,160,1.862069,3.206897,0.034483,0.5862069999999999,0.068966,0.1625,0.03125,0.275,0.0625,0.11111099999999999,0.125,0.06875,0.04375,0.20625,0.08125,0.628931,8.567126,0.896552,0.37931,0.344828,0.62069,0.199792,0.342842,0.310913
181,0.0,miniklexi_181,6.9375,4.720721,1.5855860000000002,111,2.0625,3.4375,0.0,0.375,0.1875,0.108108,0.045045,0.261261,0.081081,0.08264500000000001,0.162162,0.045045,0.045045,0.18018,0.099099,0.590909,7.360867999999999,0.75,0.3125,0.3125,0.875,0.23092600000000002,0.42699499999999996,0.345534
182,0.0,miniklexi_182,7.8125,4.632,1.68,125,2.3125,4.4375,0.25,0.3125,0.1875,0.152,0.07200000000000001,0.248,0.016,0.10791400000000001,0.14400000000000002,0.07200000000000001,0.048,0.17600000000000002,0.12,0.580645,7.271704,1.1875,0.5625,0.4375,1.0625,0.199942,0.36988699999999997,0.500159
183,0.0,miniklexi_183,5.8,5.252873999999999,2.022989,87,2.066667,3.266667,0.2,0.266667,0.13333299999999998,0.20689699999999997,0.091954,0.287356,0.068966,0.13,0.103448,0.08046,0.022989,0.22988499999999998,0.045977,0.662791,8.534979,1.2,0.466667,0.2,0.4,0.087407,0.39992,0.34861
184,0.0,miniklexi_184,6.363636,5.207143,1.807143,140,1.818182,3.5909089999999995,0.0,0.5,0.045455,0.15,0.05714299999999999,0.24285700000000002,0.078571,0.090909,0.09285700000000001,0.05,0.05714299999999999,0.207143,0.1,0.654676,8.494899,0.9545450000000001,0.318182,0.227273,0.818182,0.195163,0.323073,0.335627
185,0.0,miniklexi_185,6.625,4.974843,1.7484279999999999,159,2.333333,3.416667,0.208333,0.625,0.041667,0.15723299999999998,0.044025,0.283019,0.050314,0.111732,0.119497,0.081761,0.031447,0.201258,0.11320799999999999,0.607595,8.081475,1.041667,0.541667,0.416667,0.625,0.261957,0.45182700000000003,0.230239
186,0.0,miniklexi_186,6.222222,4.455357,1.607143,112,2.0,3.111111,0.055555999999999994,0.388889,0.11111099999999999,0.125,0.053571,0.258929,0.026786,0.10400000000000001,0.1875,0.07142899999999999,0.008929000000000001,0.223214,0.11607100000000001,0.5855859999999999,7.887783,0.777778,0.44444399999999995,0.833333,0.333333,0.174154,0.44300600000000007,0.165643
187,0.0,miniklexi_187,7.809524000000001,5.207317,1.8292680000000001,164,2.571429,3.571429,0.23809499999999997,0.428571,0.095238,0.140244,0.048780000000000004,0.268293,0.085366,0.113514,0.146341,0.07926799999999999,0.036585,0.189024,0.097561,0.638037,8.337883999999999,1.095238,0.6190479999999999,0.571429,0.857143,0.216223,0.36187800000000003,0.324185
188,0.0,miniklexi_188,4.3333330000000005,5.205128,1.794872,39,1.333333,2.666667,0.0,0.333333,0.11111099999999999,0.12820499999999999,0.05128200000000001,0.20512800000000003,0.076923,0.09302300000000001,0.12820499999999999,0.05128200000000001,0.0,0.307692,0.076923,0.837838,7.871410000000001,0.555556,0.22222199999999998,0.44444399999999995,0.22222199999999998,0.157101,0.370408,0.079854
189,0.0,miniklexi_189,6.5,4.615385,1.6730770000000001,104,2.1875,3.5,0.0625,0.4375,0.125,0.134615,0.048076999999999995,0.288462,0.028845999999999997,0.103448,0.211538,0.05769199999999999,0.028845999999999997,0.201923,0.105769,0.5825239999999999,8.035375,0.875,0.375,0.6875,0.625,0.257925,0.335944,0.34018899999999996
190,0.0,miniklexi_190,6.8333330000000005,5.3048779999999995,1.780488,82,2.166667,3.75,0.0,0.333333,0.083333,0.13414600000000002,0.073171,0.207317,0.073171,0.088889,0.146341,0.012195000000000001,0.0,0.243902,0.10975599999999999,0.62963,7.238132000000001,0.916667,0.083333,0.75,0.333333,0.122001,0.455325,0.22894
191,0.0,miniklexi_191,6.842105,4.938462,1.715385,130,2.473684,3.7368419999999998,0.052632000000000005,0.42105299999999996,0.157895,0.130769,0.046154,0.276923,0.038462,0.103448,0.138462,0.092308,0.023077,0.2,0.153846,0.573643,8.228849,0.8947370000000001,0.631579,0.526316,0.736842,0.214221,0.473825,0.209571
192,0.0,miniklexi_192,7.6875,5.1788620000000005,1.699187,123,2.1875,4.0,0.0625,0.375,0.0,0.138211,0.065041,0.227642,0.073171,0.08955199999999999,0.162602,0.04065,0.04065,0.170732,0.10569100000000001,0.663934,7.6581779999999995,1.0625,0.3125,0.75,1.0,0.16130999999999998,0.424021,0.31255900000000003
193,0.0,miniklexi_193,6.157895,5.316239,1.8803419999999997,117,2.105263,3.4736839999999995,0.052632000000000005,0.526316,0.10526300000000001,0.13675199999999998,0.042735,0.247863,0.042735,0.11363599999999999,0.153846,0.042735,0.042735,0.213675,0.11111099999999999,0.5775859999999999,8.066923,0.8421049999999999,0.263158,0.368421,0.684211,0.173878,0.403457,0.615949
194,0.0,miniklexi_194,5.75,5.021739,1.8478259999999997,92,2.1875,3.4375,0.1875,0.3125,0.125,0.195652,0.076087,0.26087,0.021738999999999998,0.14018699999999998,0.086957,0.119565,0.043477999999999996,0.25,0.086957,0.626374,8.639557,1.125,0.6875,0.125,0.625,0.208121,0.42335500000000004,0.577117
195,0.0,miniklexi_195,7.388889,4.834586,1.691729,133,2.333333,4.055556,0.11111099999999999,0.388889,0.11111099999999999,0.157895,0.06015,0.24811999999999998,0.06015,0.095238,0.112782,0.082707,0.052632000000000005,0.180451,0.082707,0.636364,7.309914,1.166667,0.611111,0.555556,0.833333,0.233041,0.418637,0.218259
196,0.0,miniklexi_196,8.538461999999999,4.261261,1.5225229999999998,111,2.461538,3.5384620000000004,0.076923,0.153846,0.076923,0.108108,0.081081,0.243243,0.054054,0.067227,0.20720700000000003,0.045045,0.018018,0.15315299999999998,0.099099,0.527273,7.130122999999999,0.923077,0.384615,1.230769,1.153846,0.19429000000000002,0.493501,0.28718
197,0.0,miniklexi_197,6.066667,4.6043959999999995,1.703297,91,1.7333330000000002,3.066667,0.0,0.266667,0.06666699999999999,0.120879,0.065934,0.252747,0.05494500000000001,0.10784300000000001,0.14285699999999998,0.076923,0.010989,0.241758,0.120879,0.611111,7.25679,0.733333,0.466667,0.2,0.533333,0.24585900000000002,0.33913499999999996,0.347007
198,0.0,miniklexi_198,6.75,4.765432,1.7530860000000001,81,2.166667,3.833333,0.083333,0.333333,0.166667,0.11111099999999999,0.061728,0.246914,0.074074,0.089888,0.11111099999999999,0.012346,0.037037,0.22222199999999998,0.135802,0.7125,6.928468,0.75,0.083333,0.333333,0.833333,0.12353,0.22570700000000002,0.23743499999999998
199,0.0,miniklexi_199,5.470587999999999,5.215054,1.849462,93,1.9411759999999998,3.1176470000000003,0.0,0.41176499999999994,0.058824,0.150538,0.053763,0.26881700000000003,0.075269,0.08823500000000001,0.12903199999999998,0.086022,0.010753,0.23655900000000002,0.11828,0.684783,8.195897,0.8235290000000001,0.470588,0.352941,0.294118,0.135259,0.475437,0.22057800000000002
200,0.0,miniklexi_200,5.75,4.336957,1.7608700000000002,92,1.4375,3.1875,0.0625,0.375,0.0625,0.14130399999999999,0.054348,0.184783,0.0,0.130841,0.130435,0.097826,0.043477999999999996,0.402174,0.043477999999999996,0.571429,7.244942,0.8125,0.5625,0.4375,0.5625,0.11953299999999999,0.48982,0.0
201,0.0,miniklexi_201,8.555556,4.818182,1.675325,77,2.222222,4.111111,0.11111099999999999,0.22222199999999998,0.0,0.14285699999999998,0.064935,0.23376599999999997,0.064935,0.060976,0.12987,0.038961,0.051948,0.181818,0.11688299999999999,0.631579,7.809649,1.222222,0.333333,0.666667,1.333333,0.135023,0.5575939999999999,0.148194
202,0.0,miniklexi_202,6.266667,5.212766,1.904255,94,2.4,3.733333,0.06666699999999999,0.2,0.06666699999999999,0.223404,0.12766,0.30851100000000004,0.010638,0.104762,0.12766,0.085106,0.031915,0.21276599999999998,0.10638299999999999,0.565217,8.268732,1.4,0.533333,0.333333,0.466667,0.22974899999999998,0.517472,0.0
203,0.0,miniklexi_203,7.466667,5.267857,1.839286,112,2.6,4.066667,0.4,0.466667,0.06666699999999999,0.16964300000000002,0.0625,0.267857,0.0625,0.13178299999999998,0.11607100000000001,0.107143,0.035713999999999996,0.214286,0.0625,0.684685,8.108037,1.266667,0.8,0.13333299999999998,0.733333,0.152694,0.446887,0.24308600000000002
204,0.0,miniklexi_204,6.257143,4.881279,1.8401830000000001,219,2.057143,3.771429,0.171429,0.5428569999999999,0.14285699999999998,0.155251,0.03653,0.246575,0.09589,0.13095199999999999,0.100457,0.100457,0.054795,0.223744,0.082192,0.614679,8.683977,0.9714290000000001,0.628571,0.28571399999999997,0.628571,0.13388699999999998,0.360329,0.215405
205,0.0,miniklexi_205,6.478261,5.087248000000001,1.7651009999999998,149,2.173913,3.5217389999999997,0.26087,0.434783,0.130435,0.161074,0.060403,0.248322,0.073826,0.118343,0.120805,0.067114,0.04698,0.228188,0.09396,0.5675680000000001,7.422439999999999,1.0434780000000001,0.434783,0.478261,0.782609,0.23083800000000002,0.4493,0.179793
206,0.0,miniklexi_206,6.448276,5.010695,1.9411759999999998,187,2.37931,3.206897,0.413793,0.551724,0.137931,0.128342,0.032086,0.29946500000000004,0.037433,0.15,0.128342,0.085561,0.010695,0.26203200000000004,0.101604,0.564516,8.093344,0.827586,0.551724,0.5862069999999999,0.517241,0.23875700000000002,0.353205,0.33522399999999997
207,0.0,miniklexi_207,7.842105,5.1073830000000005,1.8322150000000001,149,2.7894740000000002,4.052632,0.315789,0.473684,0.052632000000000005,0.147651,0.053690999999999996,0.261745,0.020134,0.113095,0.154362,0.060403,0.060403,0.187919,0.073826,0.5675680000000001,7.708226,1.1578950000000001,0.473684,0.473684,1.052632,0.190603,0.42905600000000005,0.508687
208,0.0,miniklexi_208,7.703703999999999,4.649038,1.653846,208,2.444444,3.8518519999999996,0.296296,0.48148100000000005,0.11111099999999999,0.19230799999999998,0.0625,0.25,0.024038,0.12605,0.139423,0.086538,0.072115,0.211538,0.072115,0.49758500000000006,8.295226,1.481481,0.666667,0.8888889999999999,0.8888889999999999,0.258013,0.341951,0.376269
209,0.0,miniklexi_209,7.733333,5.051724,1.8275860000000002,116,2.733333,4.0,0.333333,0.4,0.13333299999999998,0.172414,0.077586,0.267241,0.043102999999999995,0.114504,0.12069,0.12930999999999998,0.043102999999999995,0.198276,0.086207,0.582609,7.414776,1.333333,1.0,0.666667,0.6,0.345599,0.404323,0.49633299999999997
210,0.0,miniklexi_210,7.642857000000001,5.1214949999999995,1.7757009999999998,107,2.714286,4.0,0.0,0.428571,0.07142899999999999,0.149533,0.065421,0.233645,0.065421,0.078261,0.158879,0.093458,0.028037,0.149533,0.10280399999999999,0.603774,7.65544,1.142857,0.714286,0.785714,0.571429,0.206724,0.281341,0.264154
211,0.0,miniklexi_211,8.375,4.514925,1.6194030000000001,134,2.375,4.125,0.125,0.25,0.0,0.149254,0.08209,0.19403,0.074627,0.082192,0.17164200000000002,0.074627,0.022387999999999998,0.186567,0.08955199999999999,0.571429,7.297391,1.25,0.625,1.0,0.875,0.196503,0.407459,0.27192
212,0.0,miniklexi_212,7.727272999999999,4.552941000000001,1.611765,85,2.272727,3.9090910000000005,0.0,0.545455,0.0,0.129412,0.047059,0.211765,0.117647,0.086022,0.117647,0.070588,0.0,0.2,0.18823499999999999,0.642857,7.317212,1.0,0.545455,0.636364,0.545455,0.189366,0.403049,0.17763800000000002
213,0.0,miniklexi_213,6.875,5.018182,1.727273,110,2.0625,3.625,0.0625,0.4375,0.125,0.118182,0.045455,0.190909,0.036364,0.098361,0.10909100000000001,0.081818,0.027273000000000002,0.190909,0.118182,0.623853,7.762789,0.8125,0.5625,0.375,0.9375,0.163254,0.421087,0.144095
214,0.0,miniklexi_214,5.65,5.097345,1.787611,113,1.85,3.15,0.15,0.25,0.1,0.141593,0.088496,0.212389,0.061947,0.13178299999999998,0.132743,0.053097000000000005,0.00885,0.23008800000000001,0.097345,0.580357,7.844180000000001,0.8,0.3,0.4,0.45,0.147249,0.36894099999999996,0.324918
215,0.0,miniklexi_215,5.818182,4.546875,1.578125,64,1.909091,2.909091,0.181818,0.363636,0.0,0.171875,0.09375,0.25,0.0625,0.11111099999999999,0.140625,0.09375,0.015625,0.234375,0.0625,0.6825399999999999,7.8927130000000005,1.0,0.545455,0.636364,0.181818,0.31544099999999997,0.357567,0.168935
216,0.0,miniklexi_216,6.6666669999999995,5.14,1.76,100,2.4,3.6,0.2,0.13333299999999998,0.0,0.17,0.11,0.26,0.03,0.090909,0.14,0.07,0.03,0.2,0.1,0.656566,7.752621,1.133333,0.466667,0.6,0.6,0.12473,0.41305299999999995,0.179515
217,0.0,miniklexi_217,6.642857000000001,5.290323,1.9247310000000002,93,2.142857,3.214286,0.0,0.357143,0.07142899999999999,0.11828,0.053763,0.18279600000000001,0.053763,0.08910900000000001,0.086022,0.043011,0.032257999999999995,0.172043,0.172043,0.706522,7.687042999999999,0.785714,0.28571399999999997,0.357143,0.571429,0.193923,0.45452600000000004,0.22986399999999999
218,0.0,miniklexi_218,7.625,4.3770489999999995,1.557377,122,2.5625,3.6875,0.125,0.4375,0.0,0.13114800000000001,0.057377,0.245902,0.057377,0.10948900000000002,0.139344,0.098361,0.02459,0.188525,0.147541,0.586777,7.6694949999999995,1.0,0.75,0.5625,0.5,0.18959700000000002,0.32326900000000003,0.20052899999999999
219,0.0,miniklexi_219,7.642857000000001,4.971963,1.8317759999999998,107,2.642857,4.142857,0.428571,0.428571,0.214286,0.121495,0.037383,0.205607,0.046729,0.130081,0.130841,0.037383,0.037383,0.252336,0.10280399999999999,0.632075,8.045612,0.9285709999999999,0.28571399999999997,0.785714,0.571429,0.175557,0.377344,0.357165
220,0.0,miniklexi_220,7.125,4.789474,1.798246,114,2.4375,4.125,0.1875,0.1875,0.0625,0.166667,0.087719,0.27193,0.04386,0.109375,0.131579,0.052632000000000005,0.04386,0.192982,0.140351,0.575221,8.379897999999999,1.1875,0.375,0.5625,0.75,0.219883,0.352941,0.12708
221,0.0,miniklexi_221,6.388889,5.052174,1.8260869999999998,115,2.166667,3.888889,0.055555999999999994,0.44444399999999995,0.11111099999999999,0.147826,0.06087000000000001,0.330435,0.052174,0.108527,0.130435,0.026087,0.043477999999999996,0.22608699999999998,0.104348,0.681416,8.188967,0.9444440000000001,0.166667,0.44444399999999995,0.555556,0.23461700000000002,0.46933,0.21426199999999998
222,0.0,miniklexi_222,6.45,4.55814,1.620155,129,2.25,3.45,0.2,0.45,0.15,0.147287,0.03876,0.255814,0.023256,0.110345,0.147287,0.09302300000000001,0.031007999999999997,0.209302,0.116279,0.554688,7.75787,0.95,0.6,0.45,0.55,0.220558,0.38313200000000003,0.260203
223,0.0,miniklexi_223,7.3333330000000005,4.681818,1.613636,88,1.916667,3.666667,0.083333,0.333333,0.083333,0.159091,0.079545,0.204545,0.056817999999999994,0.083333,0.159091,0.068182,0.022727,0.21590900000000002,0.11363599999999999,0.632184,7.711558999999999,1.166667,0.5,0.5,0.916667,0.24681,0.440795,0.34069699999999997
224,0.0,miniklexi_224,7.181817999999999,4.56962,1.696203,79,2.090909,3.636364,0.0,0.272727,0.090909,0.126582,0.075949,0.177215,0.088608,0.09302300000000001,0.16455699999999998,0.050633,0.0,0.21519000000000002,0.113924,0.628205,7.751905000000001,0.909091,0.363636,0.909091,0.454545,0.20847,0.42491,0.249282
225,0.0,miniklexi_225,5.533333,5.481928,2.180723,83,2.1333330000000004,3.2,0.2,0.2,0.06666699999999999,0.14457799999999998,0.084337,0.313253,0.07228899999999999,0.126316,0.13253,0.048193,0.024096,0.22891599999999998,0.10843399999999999,0.707317,8.504411,0.8,0.266667,0.266667,0.333333,0.2191,0.45855799999999997,0.31537800000000005
226,0.0,miniklexi_226,6.7692309999999996,4.886364,1.852273,88,1.9230770000000001,3.692308,0.153846,0.230769,0.076923,0.125,0.079545,0.181818,0.090909,0.10204099999999999,0.147727,0.090909,0.022727,0.204545,0.045455,0.643678,7.619191000000001,0.8461540000000001,0.6153850000000001,0.769231,0.692308,0.203003,0.43956000000000006,0.272573
227,0.0,miniklexi_227,6.695652000000001,4.896104,1.733766,154,2.304348,3.4782610000000003,0.173913,0.478261,0.043477999999999996,0.16883099999999998,0.064935,0.24026,0.058441999999999994,0.140449,0.11039000000000002,0.08441599999999999,0.019481000000000002,0.24026,0.077922,0.666667,8.202389,1.130435,0.565217,0.5217390000000001,0.608696,0.146809,0.389312,0.202175
228,0.0,miniklexi_228,6.588235000000001,4.830357,1.6964290000000002,112,2.588235,3.823529,0.0,0.294118,0.117647,0.11607100000000001,0.07142899999999999,0.366071,0.044643,0.089431,0.1875,0.026786,0.044643,0.16964300000000002,0.11607100000000001,0.5625,8.276987,0.764706,0.17647100000000002,0.705882,0.529412,0.264671,0.351787,0.468005
229,0.0,miniklexi_229,5.642857,5.544304,1.9873419999999997,79,1.857143,3.142857,0.07142899999999999,0.214286,0.07142899999999999,0.202532,0.101266,0.291139,0.037975,0.14130399999999999,0.101266,0.101266,0.037975,0.265823,0.063291,0.666667,6.854349000000001,1.142857,0.571429,0.428571,0.428571,0.30509899999999995,0.488592,0.257762
230,0.0,miniklexi_230,7.9166669999999995,4.9368419999999995,1.8,95,2.333333,3.916667,0.166667,0.166667,0.0,0.126316,0.073684,0.22105300000000003,0.11578900000000002,0.095238,0.10526300000000001,0.063158,0.0,0.16842100000000002,0.13684200000000002,0.648936,8.634905,1.0,0.5,0.5,0.666667,0.240346,0.45888199999999996,0.19559300000000002
231,0.0,miniklexi_231,6.214286,5.034483,1.8275860000000002,87,2.142857,3.642857,0.14285699999999998,0.5,0.0,0.21839099999999997,0.091954,0.21839099999999997,0.057471,0.11224500000000001,0.16092,0.149425,0.011493999999999999,0.20689699999999997,0.068966,0.616279,6.865891,1.357143,0.9285709999999999,0.714286,0.5,0.308213,0.405401,0.200113
232,0.0,miniklexi_232,7.2,4.861111,1.75,108,2.5333330000000003,3.8666669999999996,0.266667,0.533333,0.0,0.175926,0.064815,0.22222199999999998,0.009259,0.121951,0.12963,0.148148,0.046296,0.194444,0.12037,0.6261680000000001,6.846943,1.266667,1.066667,0.6,0.866667,0.183329,0.507961,0.0
233,0.0,miniklexi_233,6.0,5.231481,1.7777779999999999,108,2.055556,3.222222,0.0,0.333333,0.11111099999999999,0.12963,0.064815,0.212963,0.083333,0.092437,0.11111099999999999,0.046296,0.0,0.22222199999999998,0.12963,0.6261680000000001,7.739058999999999,0.777778,0.277778,0.555556,0.44444399999999995,0.14036300000000002,0.365804,0.12146199999999999
234,0.0,miniklexi_234,9.5,4.912281,1.5964909999999999,114,2.75,4.3333330000000005,0.333333,0.333333,0.0,0.166667,0.070175,0.236842,0.114035,0.095238,0.131579,0.078947,0.070175,0.175439,0.087719,0.578947,7.983439999999999,1.583333,0.75,0.916667,1.25,0.162367,0.43002299999999993,0.44541000000000003
235,0.0,miniklexi_235,6.157895,4.5897440000000005,1.6410259999999999,117,1.894737,3.894737,0.10526300000000001,0.473684,0.0,0.17094,0.05982899999999999,0.196581,0.05982899999999999,0.10687,0.09401699999999999,0.08547,0.05128200000000001,0.213675,0.08547,0.6724140000000001,7.999669,1.052632,0.526316,0.315789,0.736842,0.09677899999999999,0.39177199999999995,0.23642600000000003
236,0.0,miniklexi_236,7.25,5.057471,2.0344830000000003,87,2.0,3.916667,0.083333,0.083333,0.0,0.20689699999999997,0.126437,0.195402,0.045977,0.103093,0.183908,0.045977,0.011493999999999999,0.21839099999999997,0.08046,0.581395,7.604575,1.5,0.333333,0.666667,0.166667,0.25211100000000003,0.286906,0.16285
237,0.0,miniklexi_237,7.133333,4.8785050000000005,1.635514,107,2.333333,3.5333330000000003,0.2,0.6,0.06666699999999999,0.149533,0.018692,0.22429899999999997,0.093458,0.108333,0.11215,0.11215,0.056075,0.196262,0.121495,0.622642,7.993398,1.066667,0.8,0.266667,0.733333,0.22355300000000003,0.48948400000000003,0.444967
238,0.0,miniklexi_238,6.8333330000000005,4.8048779999999995,1.666667,123,2.444444,3.5,0.11111099999999999,0.5,0.055555999999999994,0.170732,0.056911,0.284553,0.04065,0.108696,0.130081,0.089431,0.01626,0.21138200000000001,0.089431,0.672131,7.966842999999999,1.166667,0.611111,0.611111,0.5,0.166259,0.47678400000000004,0.250618
239,0.0,miniklexi_239,7.1875,5.252174,1.86087,115,2.1875,3.9375,0.0625,0.3125,0.125,0.182609,0.086957,0.25217399999999995,0.06087000000000001,0.094488,0.12173900000000001,0.069565,0.043477999999999996,0.191304,0.095652,0.640351,8.342663,1.3125,0.5,0.4375,0.75,0.203262,0.462797,0.215813
240,0.0,miniklexi_240,9.416667,5.168142,1.8053099999999997,113,2.75,4.25,0.0,0.583333,0.0,0.132743,0.035398,0.256637,0.044248,0.08871,0.185841,0.044248,0.053097000000000005,0.168142,0.088496,0.5625,7.251281,1.25,0.416667,1.083333,1.25,0.21789899999999998,0.427566,0.077462
241,0.0,miniklexi_241,5.939394,5.158163,1.8214290000000002,196,2.060606,3.181818,0.151515,0.48484799999999995,0.06060599999999999,0.188776,0.061224,0.22449000000000002,0.061224,0.12556099999999998,0.096939,0.137755,0.030612,0.234694,0.081633,0.564767,7.787866,1.121212,0.818182,0.363636,0.69697,0.217984,0.394492,0.305761
242,0.0,miniklexi_242,7.181817999999999,4.848101,1.8481009999999998,79,2.545455,4.0,0.454545,0.181818,0.090909,0.16455699999999998,0.088608,0.303797,0.075949,0.14130399999999999,0.151899,0.063291,0.050633,0.240506,0.063291,0.636364,8.86224,1.181818,0.454545,0.545455,0.454545,0.250082,0.438669,0.25846199999999997
243,0.0,miniklexi_243,6.6,4.757576,1.666667,132,2.2,3.8,0.15,0.6,0.0,0.151515,0.037879,0.265152,0.053029999999999994,0.108108,0.151515,0.06060599999999999,0.053029999999999994,0.19697,0.098485,0.6488550000000001,8.841593,1.0,0.4,0.45,0.7,0.21061300000000002,0.364896,0.255828
244,0.0,miniklexi_244,5.6666669999999995,5.1568629999999995,1.95098,102,2.166667,3.388889,0.055555999999999994,0.44444399999999995,0.11111099999999999,0.147059,0.058824,0.294118,0.019608,0.113043,0.137255,0.08823500000000001,0.058824,0.235294,0.078431,0.594059,8.561186,0.833333,0.5,0.277778,0.722222,0.131878,0.376418,0.09664299999999999
245,0.0,miniklexi_245,6.142857,4.686047,1.627907,86,1.9285709999999998,3.5,0.0,0.357143,0.14285699999999998,0.127907,0.069767,0.22093000000000002,0.034884,0.094737,0.116279,0.05814,0.011628,0.22093000000000002,0.116279,0.682353,7.164658,0.785714,0.357143,0.5,0.428571,0.17410499999999998,0.360594,0.29184099999999996
246,0.0,miniklexi_246,7.3125,4.854701,1.666667,117,2.5625,3.625,0.1875,0.375,0.0,0.13675199999999998,0.06837599999999999,0.299145,0.05128200000000001,0.100775,0.13675199999999998,0.05982899999999999,0.05128200000000001,0.196581,0.09401699999999999,0.655172,9.126959,1.0,0.4375,0.6875,0.8125,0.22225599999999998,0.404091,0.42439399999999994
247,0.0,miniklexi_247,6.136364,4.733333,1.718519,135,1.863636,3.318182,0.045455,0.363636,0.181818,0.155556,0.06666699999999999,0.251852,0.074074,0.09396,0.051851999999999995,0.06666699999999999,0.051851999999999995,0.214815,0.11111099999999999,0.574627,7.348539,0.9545450000000001,0.409091,0.136364,0.818182,0.11228900000000001,0.40784699999999996,0.484784
248,0.0,miniklexi_248,7.733333,4.853448,1.8275860000000002,116,2.1333330000000004,4.266667,0.13333299999999998,0.333333,0.06666699999999999,0.189655,0.068966,0.258621,0.060345,0.09375,0.094828,0.103448,0.034483,0.181034,0.112069,0.626087,7.597396000000001,1.466667,0.8,0.4,0.8,0.213796,0.44992200000000004,0.21814499999999998
249,0.0,miniklexi_249,8.111111,4.739726,1.643836,73,2.555556,4.111111,0.0,0.333333,0.0,0.12328800000000001,0.068493,0.191781,0.082192,0.064103,0.136986,0.054795,0.027397,0.178082,0.109589,0.680556,7.09006,1.0,0.44444399999999995,0.777778,0.555556,0.141361,0.330453,0.36644499999999997
250,0.0,miniklexi_250,6.714286,4.758865,1.7446810000000001,141,2.238095,3.714286,0.0,0.333333,0.190476,0.12056700000000001,0.049645,0.262411,0.056738,0.078431,0.134752,0.049645,0.042553,0.170213,0.134752,0.5,7.937133,0.809524,0.333333,0.380952,0.52381,0.178045,0.372235,0.27492300000000003
251,0.0,miniklexi_251,5.176471,5.397727,1.886364,88,1.764706,2.823529,0.0,0.352941,0.117647,0.136364,0.056817999999999994,0.204545,0.034091,0.083333,0.159091,0.022727,0.011364,0.227273,0.147727,0.6860470000000001,7.337588,0.705882,0.117647,0.41176499999999994,0.17647100000000002,0.130733,0.32851199999999997,0.10890699999999999
252,0.0,miniklexi_252,6.8333330000000005,5.268293,1.8292680000000001,82,2.0,4.0,0.083333,0.416667,0.0,0.13414600000000002,0.060976,0.10975599999999999,0.073171,0.098901,0.121951,0.036585,0.024390000000000002,0.182927,0.13414600000000002,0.641975,7.241366,0.916667,0.25,0.583333,0.75,0.149824,0.5244270000000001,0.333994
253,0.0,miniklexi_253,5.846154,5.197368,1.828947,76,1.9230770000000001,3.5384620000000004,0.0,0.307692,0.0,0.157895,0.09210499999999999,0.28947399999999995,0.052632000000000005,0.107143,0.118421,0.039474,0.026316000000000003,0.22368400000000002,0.10526300000000001,0.733333,8.188967,0.923077,0.230769,0.461538,0.384615,0.145851,0.38573,0.14415799999999998
254,0.0,miniklexi_254,7.684211,4.630137,1.664384,146,2.315789,3.5789470000000003,0.21052600000000002,0.263158,0.0,0.205479,0.089041,0.178082,0.041096,0.10429400000000001,0.07534199999999999,0.15753399999999998,0.047945,0.178082,0.089041,0.572414,6.672669,1.5789469999999999,1.210526,0.21052600000000002,0.8421049999999999,0.2735,0.45892700000000003,0.194656
255,0.0,miniklexi_255,7.466667,4.366071,1.5714290000000002,112,2.266667,3.8,0.0,0.266667,0.0,0.11607100000000001,0.07142899999999999,0.196429,0.098214,0.07438,0.15178599999999998,0.07142899999999999,0.0625,0.14285699999999998,0.098214,0.594595,8.087105000000001,0.866667,0.533333,0.733333,0.866667,0.23361700000000002,0.465656,0.33108899999999997
256,0.0,miniklexi_256,7.235294000000001,4.707317,1.650407,123,2.352941,3.705882,0.0,0.647059,0.0,0.170732,0.04065,0.227642,0.081301,0.088889,0.081301,0.121951,0.024390000000000002,0.18699200000000002,0.10569100000000001,0.581967,7.351286999999999,1.2352940000000001,0.882353,0.470588,0.882353,0.357475,0.41177600000000003,0.257142
257,0.0,miniklexi_257,6.5625,5.180952,1.8666669999999999,105,2.0625,3.8125,0.125,0.625,0.0,0.14285699999999998,0.028571,0.2,0.038095,0.094828,0.152381,0.07619,0.019048,0.190476,0.12380999999999999,0.663462,7.783114,0.9375,0.5,0.625,0.625,0.145557,0.448029,0.40995299999999996
